"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Halsua kk","1989","5","2","03:00","1.9","-1"
"Halsua kk","1989","5","3","03:00","3.1","-1"
"Halsua kk","1989","5","4","03:00","-1","-1"
"Halsua kk","1989","5","5","03:00","-1","-1"
"Halsua kk","1989","5","6","03:00","-1","-1"
"Halsua kk","1989","5","7","03:00","0.5","-1"
"Halsua kk","1989","5","8","03:00","9","-1"
"Halsua kk","1989","5","9","03:00","4.9","-1"
"Halsua kk","1989","5","10","03:00","4.8","-1"
"Halsua kk","1989","5","11","03:00","-1","-1"
"Halsua kk","1989","5","12","03:00","0.7","-1"
"Halsua kk","1989","5","13","03:00","1.3","-1"
"Halsua kk","1989","5","14","03:00","3.6","-1"
"Halsua kk","1989","5","15","03:00","-1","-1"
"Halsua kk","1989","5","16","03:00","0.6","-1"
"Halsua kk","1989","5","17","03:00","2","-1"
"Halsua kk","1989","5","18","03:00","0.7","-1"
"Halsua kk","1989","5","19","03:00","0.6","-1"
"Halsua kk","1989","5","20","03:00","-1","-1"
"Halsua kk","1989","5","21","03:00","-1","-1"
"Halsua kk","1989","5","22","03:00","0","-1"
"Halsua kk","1989","5","23","03:00","-1","-1"
"Halsua kk","1989","5","24","03:00","-1","-1"
"Halsua kk","1989","5","25","03:00","-1","-1"
"Halsua kk","1989","5","26","03:00","1.4","-1"
"Halsua kk","1989","5","27","03:00","-1","-1"
"Halsua kk","1989","5","28","03:00","-1","-1"
"Halsua kk","1989","5","29","03:00","2.2","-1"
"Halsua kk","1989","5","30","03:00","2.9","-1"
"Halsua kk","1989","5","31","03:00","7.4","-1"
"Halsua kk","1989","6","1","03:00","0.8","-1"
"Halsua kk","1989","6","2","03:00","5.8","-1"
"Halsua kk","1989","6","3","03:00","16.8","-1"
"Halsua kk","1989","6","4","03:00","9.3","-1"
"Halsua kk","1989","6","5","03:00","1.9","-1"
"Halsua kk","1989","6","6","03:00","7.9","-1"
"Halsua kk","1989","6","7","03:00","-1","-1"
"Halsua kk","1989","6","8","03:00","-1","-1"
"Halsua kk","1989","6","9","03:00","-1","-1"
"Halsua kk","1989","6","10","03:00","-1","-1"
"Halsua kk","1989","6","11","03:00","0.3","-1"
"Halsua kk","1989","6","12","03:00","-1","-1"
"Halsua kk","1989","6","13","03:00","-1","-1"
"Halsua kk","1989","6","14","03:00","-1","-1"
"Halsua kk","1989","6","15","03:00","-1","-1"
"Halsua kk","1989","6","16","03:00","-1","-1"
"Halsua kk","1989","6","17","03:00","8.5","-1"
"Halsua kk","1989","6","18","03:00","-1","-1"
"Halsua kk","1989","6","19","03:00","-1","-1"
"Halsua kk","1989","6","20","03:00","-1","-1"
"Halsua kk","1989","6","21","03:00","-1","-1"
"Halsua kk","1989","6","22","03:00","-1","-1"
"Halsua kk","1989","6","23","03:00","2.3","-1"
"Halsua kk","1989","6","24","03:00","-1","-1"
"Halsua kk","1989","6","25","03:00","-1","-1"
"Halsua kk","1989","6","26","03:00","-1","-1"
"Halsua kk","1989","6","27","03:00","-1","-1"
"Halsua kk","1989","6","28","03:00","-1","-1"
"Halsua kk","1989","6","29","03:00","-1","-1"
"Halsua kk","1989","6","30","03:00","-1","-1"
"Halsua kk","1989","7","1","03:00","-1","-1"
"Halsua kk","1989","7","2","03:00","-1","-1"
"Halsua kk","1989","7","3","03:00","-1","-1"
"Halsua kk","1989","7","4","03:00","0","-1"
"Halsua kk","1989","7","5","03:00","1.8","-1"
"Halsua kk","1989","7","6","03:00","-1","-1"
"Halsua kk","1989","7","7","03:00","-1","-1"
"Halsua kk","1989","7","8","03:00","0.2","-1"
"Halsua kk","1989","7","9","03:00","0.3","-1"
"Halsua kk","1989","7","10","03:00","-1","-1"
"Halsua kk","1989","7","11","03:00","4.3","-1"
"Halsua kk","1989","7","12","03:00","0.2","-1"
"Halsua kk","1989","7","13","03:00","1.3","-1"
"Halsua kk","1989","7","14","03:00","7","-1"
"Halsua kk","1989","7","15","03:00","12.1","-1"
"Halsua kk","1989","7","16","03:00","0.7","-1"
"Halsua kk","1989","7","17","03:00","-1","-1"
"Halsua kk","1989","7","18","03:00","37","-1"
"Halsua kk","1989","7","19","03:00","2.8","-1"
"Halsua kk","1989","7","20","03:00","0.3","-1"
"Halsua kk","1989","7","21","03:00","0.4","-1"
"Halsua kk","1989","7","22","03:00","-1","-1"
"Halsua kk","1989","7","23","03:00","-1","-1"
"Halsua kk","1989","7","24","03:00","-1","-1"
"Halsua kk","1989","7","25","03:00","-1","-1"
"Halsua kk","1989","7","26","03:00","-1","-1"
"Halsua kk","1989","7","27","03:00","-1","-1"
"Halsua kk","1989","7","28","03:00","0.4","-1"
"Halsua kk","1989","7","29","03:00","-1","-1"
"Halsua kk","1989","7","30","03:00","-1","-1"
"Halsua kk","1989","7","31","03:00","0.5","-1"
"Halsua kk","1989","8","1","03:00","34","-1"
"Halsua kk","1989","8","2","03:00","4.7","-1"
"Halsua kk","1989","8","3","03:00","0","-1"
"Halsua kk","1989","8","4","03:00","-1","-1"
"Halsua kk","1989","8","5","03:00","-1","-1"
"Halsua kk","1989","8","6","03:00","-1","-1"
"Halsua kk","1989","8","7","03:00","2.7","-1"
"Halsua kk","1989","8","8","03:00","8","-1"
"Halsua kk","1989","8","9","03:00","0.4","-1"
"Halsua kk","1989","8","10","03:00","1.3","-1"
"Halsua kk","1989","8","11","03:00","3.6","-1"
"Halsua kk","1989","8","12","03:00","19","-1"
"Halsua kk","1989","8","13","03:00","12.7","-1"
"Halsua kk","1989","8","14","03:00","-1","-1"
"Halsua kk","1989","8","15","03:00","1.4","-1"
"Halsua kk","1989","8","16","03:00","-1","-1"
"Halsua kk","1989","8","17","03:00","6.2","-1"
"Halsua kk","1989","8","18","03:00","2","-1"
"Halsua kk","1989","8","19","03:00","-1","-1"
"Halsua kk","1989","8","20","03:00","-1","-1"
"Halsua kk","1989","8","21","03:00","0.5","-1"
"Halsua kk","1989","8","22","03:00","-1","-1"
"Halsua kk","1989","8","23","03:00","9.7","-1"
"Halsua kk","1989","8","24","03:00","0.8","-1"
"Halsua kk","1989","8","25","03:00","0","-1"
"Halsua kk","1989","8","26","03:00","-1","-1"
"Halsua kk","1989","8","27","03:00","-1","-1"
"Halsua kk","1989","8","28","03:00","3.6","-1"
"Halsua kk","1989","8","29","03:00","0.2","-1"
"Halsua kk","1989","8","30","03:00","-1","-1"
"Halsua kk","1989","8","31","03:00","-1","-1"
"Halsua kk","1989","9","1","03:00","0.2","-1"
"Halsua kk","1989","9","2","03:00","4.4","-1"
"Halsua kk","1989","9","3","03:00","0.5","-1"
"Halsua kk","1989","9","4","03:00","-1","-1"
"Halsua kk","1989","9","5","03:00","-1","-1"
"Halsua kk","1989","9","6","03:00","4","-1"
"Halsua kk","1989","9","7","03:00","-1","-1"
"Halsua kk","1989","9","8","03:00","-1","-1"
"Halsua kk","1989","9","9","03:00","-1","-1"
"Halsua kk","1989","9","10","03:00","-1","-1"
"Halsua kk","1989","9","11","03:00","0.1","-1"
"Halsua kk","1989","9","12","03:00","0.5","-1"
"Halsua kk","1989","9","13","03:00","-1","-1"
"Halsua kk","1989","9","14","03:00","-1","-1"
"Halsua kk","1989","9","15","03:00","2.7","-1"
"Halsua kk","1989","9","16","03:00","2.7","-1"
"Halsua kk","1989","9","17","03:00","4.9","-1"
"Halsua kk","1989","9","18","03:00","-1","-1"
"Halsua kk","1989","9","19","03:00","-1","-1"
"Halsua kk","1989","9","20","03:00","-1","-1"
"Halsua kk","1989","9","21","03:00","-1","-1"
"Halsua kk","1989","9","22","03:00","-1","-1"
"Halsua kk","1989","9","23","03:00","-1","-1"
"Halsua kk","1989","9","24","03:00","2.5","-1"
"Halsua kk","1989","9","25","02:00","-1","-1"
"Halsua kk","1989","9","26","02:00","-1","-1"
"Halsua kk","1989","9","27","02:00","1.3","-1"
"Halsua kk","1989","9","28","02:00","14.1","-1"
"Halsua kk","1989","9","29","02:00","1.7","-1"
"Halsua kk","1989","9","30","02:00","-1","-1"
"Halsua kk","1989","10","1","02:00","3.6","-1"
"Halsua kk","1989","10","2","02:00","-1","-1"
"Halsua kk","1989","10","3","02:00","-1","-1"
"Halsua kk","1989","10","4","02:00","-1","-1"
"Halsua kk","1989","10","5","02:00","-1","-1"
"Halsua kk","1989","10","6","02:00","-1","-1"
"Halsua kk","1989","10","7","02:00","-1","-1"
"Halsua kk","1989","10","8","02:00","-1","-1"
"Halsua kk","1989","10","9","02:00","-1","-1"
"Halsua kk","1989","10","10","02:00","1.4","-1"
"Halsua kk","1989","10","11","02:00","1.7","-1"
"Halsua kk","1989","10","12","02:00","1.1","-1"
"Halsua kk","1989","10","13","02:00","2.6","0"
"Halsua kk","1989","10","14","02:00","1","-1"
"Halsua kk","1989","10","15","02:00","0.7","-1"
"Halsua kk","1989","10","16","02:00","-1","-1"
"Halsua kk","1989","10","17","02:00","-1","-1"
"Halsua kk","1989","10","18","02:00","0.9","-1"
"Halsua kk","1989","10","19","02:00","5","-1"
"Halsua kk","1989","10","20","02:00","0.4","-1"
"Halsua kk","1989","10","21","02:00","15.6","-1"
"Halsua kk","1989","10","22","02:00","-1","-1"
"Halsua kk","1989","10","23","02:00","-1","-1"
"Halsua kk","1989","10","24","02:00","-1","-1"
"Halsua kk","1989","10","25","02:00","3","-1"
"Halsua kk","1989","10","26","02:00","0.4","-1"
"Halsua kk","1989","10","27","02:00","-1","-1"
"Halsua kk","1989","10","28","02:00","0.2","-1"
"Halsua kk","1989","10","29","02:00","-1","-1"
"Halsua kk","1989","10","30","02:00","-1","-1"
"Halsua kk","1989","10","31","02:00","-1","-1"
"Halsua kk","1989","11","1","02:00","1.7","-1"
"Halsua kk","1989","11","2","02:00","0.3","-1"
"Halsua kk","1989","11","3","02:00","-1","-1"
"Halsua kk","1989","11","4","02:00","6.6","-1"
"Halsua kk","1989","11","5","02:00","5.2","-1"
"Halsua kk","1989","11","6","02:00","0.8","-1"
"Halsua kk","1989","11","7","02:00","3.3","-1"
"Halsua kk","1989","11","8","02:00","7.8","-1"
"Halsua kk","1989","11","9","02:00","0.3","-1"
"Halsua kk","1989","11","10","02:00","1.1","-1"
"Halsua kk","1989","11","11","02:00","2.5","-1"
"Halsua kk","1989","11","12","02:00","-1","-1"
"Halsua kk","1989","11","13","02:00","-1","-1"
"Halsua kk","1989","11","14","02:00","0","-1"
"Halsua kk","1989","11","15","02:00","0.1","-1"
"Halsua kk","1989","11","16","02:00","0.2","-1"
"Halsua kk","1989","11","17","02:00","-1","-1"
"Halsua kk","1989","11","18","02:00","-1","-1"
"Halsua kk","1989","11","19","02:00","1.8","-1"
"Halsua kk","1989","11","20","02:00","-1","0"
"Halsua kk","1989","11","21","02:00","0.2","0"
"Halsua kk","1989","11","22","02:00","4.2","0"
"Halsua kk","1989","11","23","02:00","-1","10"
"Halsua kk","1989","11","24","02:00","-1","10"
"Halsua kk","1989","11","25","02:00","0.5","10"
"Halsua kk","1989","11","26","02:00","0.2","10"
"Halsua kk","1989","11","27","02:00","-1","10"
"Halsua kk","1989","11","28","02:00","-1","10"
"Halsua kk","1989","11","29","02:00","-1","10"
"Halsua kk","1989","11","30","02:00","-1","10"
"Halsua kk","1989","12","1","02:00","-1","8"
"Halsua kk","1989","12","2","02:00","-1","8"
"Halsua kk","1989","12","3","02:00","0.5","0"
"Halsua kk","1989","12","4","02:00","0.7","0"
"Halsua kk","1989","12","5","02:00","0.9","5"
"Halsua kk","1989","12","6","02:00","2.9","7"
"Halsua kk","1989","12","7","02:00","1","8"
"Halsua kk","1989","12","8","02:00","0.3","10"
"Halsua kk","1989","12","9","02:00","-1","10"
"Halsua kk","1989","12","10","02:00","-1","9"
"Halsua kk","1989","12","11","02:00","-1","9"
"Halsua kk","1989","12","12","02:00","0.2","9"
"Halsua kk","1989","12","13","02:00","-1","9"
"Halsua kk","1989","12","14","02:00","0.2","9"
"Halsua kk","1989","12","15","02:00","1","9"
"Halsua kk","1989","12","16","02:00","0.7","12"
"Halsua kk","1989","12","17","02:00","0.2","13"
"Halsua kk","1989","12","18","02:00","5.9","13"
"Halsua kk","1989","12","19","02:00","3.5","14"
"Halsua kk","1989","12","20","02:00","0.4","12"
"Halsua kk","1989","12","21","02:00","5.5","12"
"Halsua kk","1989","12","22","02:00","-1","17"
"Halsua kk","1989","12","23","02:00","0.7","17"
"Halsua kk","1989","12","24","02:00","0.7","17"
"Halsua kk","1989","12","25","02:00","0.5","17"
"Halsua kk","1989","12","26","02:00","-1","12"
"Halsua kk","1989","12","27","02:00","-1","9"
"Halsua kk","1989","12","28","02:00","-1","8"
"Halsua kk","1989","12","29","02:00","-1","8"
"Halsua kk","1989","12","30","02:00","-1","8"
"Halsua kk","1989","12","31","02:00","-1","8"
"Halsua kk","1990","1","1","02:00","0.2","8"
"Halsua kk","1990","1","2","02:00","-1","8"
"Halsua kk","1990","1","3","02:00","0.3","8"
"Halsua kk","1990","1","4","02:00","1.5","8"
"Halsua kk","1990","1","5","02:00","-1","10"
"Halsua kk","1990","1","6","02:00","-1","10"
"Halsua kk","1990","1","7","02:00","0.9","10"
"Halsua kk","1990","1","8","02:00","-1","11"
"Halsua kk","1990","1","9","02:00","3.7","11"
"Halsua kk","1990","1","10","02:00","-1","15"
"Halsua kk","1990","1","11","02:00","0.5","15"
"Halsua kk","1990","1","12","02:00","-1","15"
"Halsua kk","1990","1","13","02:00","2.9","15"
"Halsua kk","1990","1","14","02:00","0","16"
"Halsua kk","1990","1","15","02:00","1.7","14"
"Halsua kk","1990","1","16","02:00","4.8","14"
"Halsua kk","1990","1","17","02:00","3.9","16"
"Halsua kk","1990","1","18","02:00","1.3","15"
"Halsua kk","1990","1","19","02:00","-1","16"
"Halsua kk","1990","1","20","02:00","2.3","16"
"Halsua kk","1990","1","21","02:00","0.2","16"
"Halsua kk","1990","1","22","02:00","1.5","16"
"Halsua kk","1990","1","23","02:00","7.1","17"
"Halsua kk","1990","1","24","02:00","1.1","20"
"Halsua kk","1990","1","25","02:00","1.5","19"
"Halsua kk","1990","1","26","02:00","0.7","20"
"Halsua kk","1990","1","27","02:00","1.4","21"
"Halsua kk","1990","1","28","02:00","0.6","22"
"Halsua kk","1990","1","29","02:00","7.3","23"
"Halsua kk","1990","1","30","02:00","2.7","25"
"Halsua kk","1990","1","31","02:00","1.4","29"
"Halsua kk","1990","2","1","02:00","2.1","25"
"Halsua kk","1990","2","2","02:00","3.9","18"
"Halsua kk","1990","2","3","02:00","9","17"
"Halsua kk","1990","2","4","02:00","-1","18"
"Halsua kk","1990","2","5","02:00","3.2","16"
"Halsua kk","1990","2","6","02:00","-1","13"
"Halsua kk","1990","2","7","02:00","5.5","11"
"Halsua kk","1990","2","8","02:00","0.1","8"
"Halsua kk","1990","2","9","02:00","-1","8"
"Halsua kk","1990","2","10","02:00","2.2","8"
"Halsua kk","1990","2","11","02:00","0.4","10"
"Halsua kk","1990","2","12","02:00","1.5","10"
"Halsua kk","1990","2","13","02:00","0.4","10"
"Halsua kk","1990","2","14","02:00","2.1","10"
"Halsua kk","1990","2","15","02:00","1.8","11"
"Halsua kk","1990","2","16","02:00","4.2","13"
"Halsua kk","1990","2","17","02:00","-1","16"
"Halsua kk","1990","2","18","02:00","0.4","16"
"Halsua kk","1990","2","19","02:00","8.5","15"
"Halsua kk","1990","2","20","02:00","7.8","19"
"Halsua kk","1990","2","21","02:00","-1","12"
"Halsua kk","1990","2","22","02:00","0.3","12"
"Halsua kk","1990","2","23","02:00","-1","10"
"Halsua kk","1990","2","24","02:00","-1","8"
"Halsua kk","1990","2","25","02:00","-1","7"
"Halsua kk","1990","2","26","02:00","1.2","7"
"Halsua kk","1990","2","27","02:00","2.6","8"
"Halsua kk","1990","2","28","02:00","0.2","11"
"Halsua kk","1990","3","1","02:00","-1","11"
"Halsua kk","1990","3","2","02:00","-1","11"
"Halsua kk","1990","3","3","02:00","1.3","11"
"Halsua kk","1990","3","4","02:00","0","13"
"Halsua kk","1990","3","5","02:00","-1","13"
"Halsua kk","1990","3","6","02:00","2.8","13"
"Halsua kk","1990","3","7","02:00","0","18"
"Halsua kk","1990","3","8","02:00","3.4","18"
"Halsua kk","1990","3","9","02:00","-1","22"
"Halsua kk","1990","3","10","02:00","-1","22"
"Halsua kk","1990","3","11","02:00","-1","20"
"Halsua kk","1990","3","12","02:00","0.4","19"
"Halsua kk","1990","3","13","02:00","-1","19"
"Halsua kk","1990","3","14","02:00","-1","19"
"Halsua kk","1990","3","15","02:00","12.1","18"
"Halsua kk","1990","3","16","02:00","1.2","17"
"Halsua kk","1990","3","17","02:00","0.9","16"
"Halsua kk","1990","3","18","02:00","-1","13"
"Halsua kk","1990","3","19","02:00","0","12"
"Halsua kk","1990","3","20","02:00","-1","6"
"Halsua kk","1990","3","21","02:00","8.6","5"
"Halsua kk","1990","3","22","02:00","0.2","7"
"Halsua kk","1990","3","23","02:00","0.2","6"
"Halsua kk","1990","3","24","02:00","3.7","5"
"Halsua kk","1990","3","25","02:00","1.4","10"
"Halsua kk","1990","3","26","03:00","-1","11"
"Halsua kk","1990","3","27","03:00","-1","10"
"Halsua kk","1990","3","28","03:00","-1","8"
"Halsua kk","1990","3","29","03:00","-1","6"
"Halsua kk","1990","3","30","03:00","1.3","4"
"Halsua kk","1990","3","31","03:00","0.2","4"
"Halsua kk","1990","4","1","03:00","0.3","0"
"Halsua kk","1990","4","2","03:00","0.5","0"
"Halsua kk","1990","4","3","03:00","12","0"
"Halsua kk","1990","4","4","03:00","0.2","18"
"Halsua kk","1990","4","5","03:00","0.5","18"
"Halsua kk","1990","4","6","03:00","1.8","19"
"Halsua kk","1990","4","7","03:00","1","17"
"Halsua kk","1990","4","8","03:00","0.3","15"
"Halsua kk","1990","4","9","03:00","0.3","13"
"Halsua kk","1990","4","10","03:00","-1","8"
"Halsua kk","1990","4","11","03:00","-1","5"
"Halsua kk","1990","4","12","03:00","-1","0"
"Halsua kk","1990","4","13","03:00","-1","-1"
"Halsua kk","1990","4","14","03:00","-1","-1"
"Halsua kk","1990","4","15","03:00","-1","-1"
"Halsua kk","1990","4","16","03:00","0.3","-1"
"Halsua kk","1990","4","17","03:00","-1","-1"
"Halsua kk","1990","4","18","03:00","0.2","-1"
"Halsua kk","1990","4","19","03:00","-1","-1"
"Halsua kk","1990","4","20","03:00","-1","-1"
"Halsua kk","1990","4","21","03:00","-1","-1"
"Halsua kk","1990","4","22","03:00","0.9","-1"
"Halsua kk","1990","4","23","03:00","0.6","-1"
"Halsua kk","1990","4","24","03:00","-1","-1"
"Halsua kk","1990","4","25","03:00","0.1","-1"
"Halsua kk","1990","4","26","03:00","-1","-1"
"Halsua kk","1990","4","27","03:00","2.9","-1"
"Halsua kk","1990","4","28","03:00","-1","-1"
"Halsua kk","1990","4","29","03:00","-1","-1"
"Halsua kk","1990","4","30","03:00","-1","-1"
"Halsua kk","1990","5","1","03:00","-1","-1"
"Halsua kk","1990","5","2","03:00","-1","-1"
"Halsua kk","1990","5","3","03:00","-1","-1"
"Halsua kk","1990","5","4","03:00","-1","-1"
"Halsua kk","1990","5","5","03:00","-1","-1"
"Halsua kk","1990","5","6","03:00","-1","-1"
"Halsua kk","1990","5","7","03:00","-1","-1"
"Halsua kk","1990","5","8","03:00","-1","-1"
"Halsua kk","1990","5","9","03:00","-1","-1"
"Halsua kk","1990","5","10","03:00","1.3","-1"
"Halsua kk","1990","5","11","03:00","-1","-1"
"Halsua kk","1990","5","12","03:00","-1","-1"
"Halsua kk","1990","5","13","03:00","-1","-1"
"Halsua kk","1990","5","14","03:00","-1","-1"
"Halsua kk","1990","5","15","03:00","1.5","-1"
"Halsua kk","1990","5","16","03:00","-1","-1"
"Halsua kk","1990","5","17","03:00","-1","-1"
"Halsua kk","1990","5","18","03:00","0.5","-1"
"Halsua kk","1990","5","19","03:00","-1","-1"
"Halsua kk","1990","5","20","03:00","-1","-1"
"Halsua kk","1990","5","21","03:00","-1","-1"
"Halsua kk","1990","5","22","03:00","4.5","-1"
"Halsua kk","1990","5","23","03:00","2.7","-1"
"Halsua kk","1990","5","24","03:00","4","-1"
"Halsua kk","1990","5","25","03:00","7.3","-1"
"Halsua kk","1990","5","26","03:00","10.3","-1"
"Halsua kk","1990","5","27","03:00","-1","-1"
"Halsua kk","1990","5","28","03:00","-1","-1"
"Halsua kk","1990","5","29","03:00","-1","-1"
"Halsua kk","1990","5","30","03:00","-1","-1"
"Halsua kk","1990","5","31","03:00","-1","-1"
"Halsua kk","1990","6","1","03:00","0","-1"
"Halsua kk","1990","6","2","03:00","4.9","-1"
"Halsua kk","1990","6","3","03:00","-1","-1"
"Halsua kk","1990","6","4","03:00","-1","-1"
"Halsua kk","1990","6","5","03:00","-1","-1"
"Halsua kk","1990","6","6","03:00","-1","-1"
"Halsua kk","1990","6","7","03:00","-1","-1"
"Halsua kk","1990","6","8","03:00","-1","-1"
"Halsua kk","1990","6","9","03:00","-1","-1"
"Halsua kk","1990","6","10","03:00","-1","-1"
"Halsua kk","1990","6","11","03:00","-1","-1"
"Halsua kk","1990","6","12","03:00","-1","-1"
"Halsua kk","1990","6","13","03:00","3.7","-1"
"Halsua kk","1990","6","14","03:00","0","-1"
"Halsua kk","1990","6","15","03:00","1.9","-1"
"Halsua kk","1990","6","16","03:00","1","-1"
"Halsua kk","1990","6","17","03:00","5.5","-1"
