"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","10","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","11","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","12","03:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","13","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","14","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","15","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","16","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","17","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","18","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","19","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","20","03:00","1.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","21","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","22","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","23","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","24","03:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","25","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","26","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","27","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","28","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","29","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","6","30","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","1","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","2","03:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","3","03:00","3.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","4","03:00","14.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","5","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","6","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","7","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","8","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","9","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","10","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","11","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","12","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","13","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","14","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","15","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","16","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","17","03:00","12.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","18","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","19","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","20","03:00","2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","21","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","22","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","23","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","24","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","25","03:00","2.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","26","03:00","0.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","27","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","28","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","29","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","30","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","7","31","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","1","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","2","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","3","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","4","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","5","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","6","03:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","7","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","8","03:00","0.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","9","03:00","2.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","10","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","11","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","12","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","13","03:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","14","03:00","4.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","15","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","16","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","17","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","18","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","19","03:00","5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","20","03:00","6.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","21","03:00","2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","22","03:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","23","03:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","24","03:00","4.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","25","03:00","7.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","26","03:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","27","03:00","20.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","28","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","29","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","30","03:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","8","31","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","1","03:00","11.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","2","03:00","3.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","3","03:00","1.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","4","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","5","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","6","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","7","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","8","03:00","7.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","9","03:00","1.8","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","10","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","11","03:00","4.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","12","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","13","03:00","10.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","14","03:00","2.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","15","03:00","3.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","16","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","17","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","18","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","19","03:00","1.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","20","03:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","21","03:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","22","03:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","23","03:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","24","03:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","25","03:00","1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","26","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","27","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","28","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","29","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","9","30","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","1","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","2","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","3","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","4","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","5","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","6","02:00","2.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","7","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","8","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","9","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","10","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","11","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","12","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","13","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","14","02:00","2.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","15","02:00","4.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","16","02:00","1.2","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","17","02:00","-1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","18","02:00","-1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","19","02:00","-1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","20","02:00","9.6","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","21","02:00","-1","13"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","22","02:00","1.5","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","23","02:00","2.9","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","24","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","25","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","26","02:00","3.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","27","02:00","3.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","28","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","29","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","30","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","10","31","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","1","02:00","6.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","2","02:00","1.7","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","3","02:00","0.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","4","02:00","1.4","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","5","02:00","0","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","6","02:00","-1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","7","02:00","-1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","8","02:00","-1","3"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","9","02:00","0.5","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","10","02:00","-1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","11","02:00","3.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","12","02:00","0.2","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","13","02:00","4.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","14","02:00","1.5","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","15","02:00","0.3","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","16","02:00","0.9","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","17","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","18","02:00","0.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","19","02:00","5.1","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","20","02:00","0.8","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","21","02:00","0","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","22","02:00","5.1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","23","02:00","6","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","24","02:00","6.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","25","02:00","1.6","-1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","26","02:00","11.6","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","27","02:00","1.5","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","28","02:00","13.4","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","29","02:00","4.5","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","11","30","02:00","0.5","8"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","1","02:00","0.9","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","2","02:00","0.2","4"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","3","02:00","-1","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","4","02:00","0.3","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","5","02:00","6.8","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","6","02:00","5.3","1"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","7","02:00","-1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","8","02:00","-1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","9","02:00","0","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","10","02:00","0","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","11","02:00","0.4","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","12","02:00","0.1","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","13","02:00","0.5","7"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","14","02:00","0","9"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","15","02:00","2.7","9"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","16","02:00","2.8","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","17","02:00","0.6","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","18","02:00","0.4","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","19","02:00","0.1","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","20","02:00","3.4","12"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","21","02:00","2.3","14"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","22","02:00","2.5","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","23","02:00","0.3","2"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","24","02:00","0.5","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","25","02:00","0.9","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","26","02:00","0.2","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","27","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","28","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","29","02:00","-1","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","30","02:00","0.3","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1982","12","31","02:00","0.8","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","1","02:00","0","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","2","02:00","8.6","0"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","3","02:00","0","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","4","02:00","6.6","5"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","5","02:00","12.3","6"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","6","02:00","7","19"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","7","02:00","-1","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","8","02:00","0","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","9","02:00","4.7","10"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","10","02:00","3.5","15"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","11","02:00","3.1","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","12","02:00","7.2","17"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","13","02:00","15","16"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","14","02:00","8.3","33"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","15","02:00","-1","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","16","02:00","0.3","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","17","02:00","0.7","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","18","02:00","0.2","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","19","02:00","0.1","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","20","02:00","7.1","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","21","02:00","2.2","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","22","02:00","-1","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","23","02:00","0","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","24","02:00","1.4","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","25","02:00","1.8","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","26","02:00","3.6","35"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","27","02:00","2.3","37"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","28","02:00","10.4","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","29","02:00","0.5","46"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","30","02:00","0.1","48"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","1","31","02:00","0.3","48"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","1","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","2","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","3","02:00","1.8","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","4","02:00","-1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","5","02:00","0.1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","6","02:00","-1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","7","02:00","-1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","8","02:00","0.1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","9","02:00","1.6","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","10","02:00","0.7","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","11","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","12","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","13","02:00","0","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","14","02:00","-1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","15","02:00","-1","49"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","16","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","17","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","18","02:00","-1","39"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","19","02:00","1.6","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","20","02:00","0.1","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","21","02:00","0.3","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","22","02:00","-1","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","23","02:00","-1","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","24","02:00","-1","38"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","25","02:00","-1","37"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","26","02:00","-1","36"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","27","02:00","-1","36"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","2","28","02:00","-1","36"
"Kruunupyy Kokkola-Pietarsaari lentoasema","1983","3","1","02:00","0","36"
